p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
3.4580298807366613e-16,-0.4549144546690651,0.307,0.565,2.5018846187129747e-12,phf5a,phf5a,ENSNFUG00015018826,PHD finger protein 5A,ENSG00000100410,PHF5A,PHD finger protein 5A
3.6029474573331584e-16,-0.4163849543376692,0.184,0.415,2.6067324853805403e-12,PSMD14,PSMD14,ENSNFUG00015003880,"proteasome 26S subunit, non-ATPase 14",ENSG00000115233,PSMD14,"proteasome 26S subunit, non-ATPase 14"
3.8070388505783203e-16,-0.3840301645403862,0.049,0.2,2.754392608393415e-12,NXF3,NXF3,ENSNFUG00015005441,nuclear RNA export factor 1,ENSG00000269437,NXF2B,nuclear RNA export factor 2B
3.8070388505783203e-16,-0.3840301645403862,0.049,0.2,2.754392608393415e-12,NXF3,NXF3,ENSNFUG00015005441,nuclear RNA export factor 1,ENSG00000269405,NXF2,nuclear RNA export factor 2
3.8070388505783203e-16,-0.3840301645403862,0.049,0.2,2.754392608393415e-12,NXF3,NXF3,ENSNFUG00015005441,nuclear RNA export factor 1,ENSG00000147206,NXF3,nuclear RNA export factor 3
3.8070388505783203e-16,-0.3840301645403862,0.049,0.2,2.754392608393415e-12,NXF3,NXF3,ENSNFUG00015005441,nuclear RNA export factor 1,ENSG00000162231,NXF1,nuclear RNA export factor 1
4.621913316230565e-16,-0.4571386141764313,0.241,0.484,3.343954284292814e-12,ALAD,ALAD,ENSNFUG00015000418,aminolevulinate dehydratase,ENSG00000148218,ALAD,aminolevulinate dehydratase
5.146631733852915e-16,-0.4270643604948466,0.133,0.336,3.7235880594425845e-12,SUPT4H1,SUPT4H1,ENSNFUG00015012564,"SPT4 homolog, DSIF elongation factor subunit",ENSG00000213246,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit"
5.387974659306601e-16,-0.34167213121940065,0.912,0.963,3.898199666008326e-12,SOD1,SOD1,ENSNFUG00015018034,superoxide dismutase 1,ENSG00000142168,SOD1,superoxide dismutase 1
6.143142707418333e-16,-0.32423652209437304,0.974,0.98,4.444563748817164e-12,S100V2,S100V2,ENSNFUG00015022491,S100 calcium binding protein A14,ENSG00000189171,S100A13,S100 calcium binding protein A13
7.006346248739573e-16,-0.5074272347242228,0.347,0.583,5.069091510963082e-12,SEC61A1,SEC61A1,ENSNFUG00015005158,protein transport protein Sec61 subunit alpha-like 1,ENSG00000058262,SEC61A1,SEC61 translocon subunit alpha 1
7.006346248739573e-16,-0.5074272347242228,0.347,0.583,5.069091510963082e-12,SEC61A1,SEC61A1,ENSNFUG00015016424,protein transport protein Sec61 subunit alpha-like 1,ENSG00000058262,SEC61A1,SEC61 translocon subunit alpha 1
7.856082346807842e-16,-0.46925751849195363,0.18,0.398,5.683875577915474e-12,get1,get1,ENSNFUG00015016763,guided entry of tail-anchored proteins factor 1,,NA,NA
8.828500832252903e-16,-0.32430141364263787,0.115,0.316,6.3874203521349754e-12,pet100,pet100,ENSNFUG00015003635,PET100 homolog,ENSG00000229833,PET100,PET100 cytochrome c oxidase chaperone
9.838489891563582e-16,-0.504889076880038,0.494,0.723,7.118147436546252e-12,NDUFB4,NDUFB4,ENSNFUG00015017723,"NADH:ubiquinone oxidoreductase subunit B4",ENSG00000065518,NDUFB4,"NADH:ubiquinone oxidoreductase subunit B4"
1.1405850228131874e-15,-0.5016766889332769,0.114,0.304,8.25213264005341e-12,FAM60AL,FAM60AL,ENSNFUG00015003882,protein FAM60A-like,,NA,NA
1.2679482838208893e-15,-0.29637851312339747,0.043,0.188,9.173605833444135e-12,HAUS8,HAUS8,ENSNFUG00015024971,NA,ENSG00000131351,HAUS8,HAUS augmin like complex subunit 8
1.396958703992832e-15,-0.4695889035826495,0.536,0.768,1.010699622338814e-11,RBX1,RBX1,ENSNFUG00015003594,ring-box 1,ENSG00000100387,RBX1,ring-box 1
1.6359318509045125e-15,-0.2938399805644334,0.053,0.205,1.1835966941294148e-11,lck,lck,ENSNFUG00015015524,"LCK proto-oncogene, Src family tyrosine kinase",ENSG00000136573,BLK,"BLK proto-oncogene, Src family tyrosine kinase"
1.9124212316974407e-15,-0.5748562423372416,0.374,0.598,1.3836367611330984e-11,cwc15,cwc15,ENSNFUG00015014760,CWC15 spliceosome associated protein homolog,ENSG00000150316,CWC15,CWC15 spliceosome associated protein homolog
2.235151051270177e-15,-0.431331033183929,0.145,0.346,1.6171317855939733e-11,MAO,MAO,ENSNFUG00015008091,monoamine oxidase B,ENSG00000104951,IL4I1,interleukin 4 induced 1
2.235151051270177e-15,-0.431331033183929,0.145,0.346,1.6171317855939733e-11,MAO,MAO,ENSNFUG00015008091,monoamine oxidase B,ENSG00000069535,MAOB,monoamine oxidase B
2.336473753652002e-15,-0.4684373915710367,0.36,0.6,1.6904387607672233e-11,snrpg,snrpg,ENSNFUG00015009854,small nuclear ribonucleoprotein polypeptide G,ENSG00000143977,SNRPG,small nuclear ribonucleoprotein polypeptide G
2.437043350827331e-15,-0.4277267896091205,0.036,0.168,1.763200864323574e-11,KIF15,KIF15,ENSNFUG00015018987,kinesin family member 15,ENSG00000163808,KIF15,kinesin family member 15
2.4421456951695937e-15,-0.4019340358289041,0.089,0.264,1.7668924104552012e-11,RNASEH1,RNASEH1,ENSNFUG00015013611,ribonuclease H1,ENSG00000171865,RNASEH1,ribonuclease H1
2.4421456951695937e-15,-0.4019340358289041,0.089,0.264,1.7668924104552012e-11,RNASEH1,RNASEH1,ENSNFUG00015013611,ribonuclease H1,ENSG00000286905,,novel protein
4.138652738873816e-15,0.6512702548887768,0.662,0.526,2.9943152565752053e-11,CHCHD1,CHCHD1,ENSNFUG00015006410,coiled-coil-helix-coiled-coil-helix domain containing 1,ENSG00000172586,CHCHD1,coiled-coil-helix-coiled-coil-helix domain containing 1
5.302109026436562e-15,-0.26542326566306285,0.009,0.106,3.8360758806268526e-11,MAD2L1BP,MAD2L1BP,ENSNFUG00015013145,MAD2L1 binding protein,ENSG00000124688,MAD2L1BP,MAD2L1 binding protein
6.221610237255249e-15,-0.4446383654114827,0.758,0.886,4.5013350066541727e-11,snrpd2,snrpd2,ENSNFUG00015019674,small nuclear ribonucleoprotein D2 polypeptide,ENSG00000125743,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide
6.469786817726449e-15,-0.51308048629199,0.529,0.746,4.6808907626250855e-11,GPD1C,GPD1C,ENSNFUG00015003969,glycerol-3-phosphate dehydrogenase 1-like protein,,NA,NA
6.539497883499615e-15,0.3300456739066311,0.978,0.928,4.7313267187119714e-11,rpl22,rpl22,ENSNFUG00015023540,ribosomal protein L22,ENSG00000285629,,novel transcript
6.539497883499615e-15,0.3300456739066311,0.978,0.928,4.7313267187119714e-11,rpl22,rpl22,ENSNFUG00015023540,ribosomal protein L22,ENSG00000116251,RPL22,ribosomal protein L22
6.561802785586929e-15,-0.389338741309492,0.821,0.909,4.747464315372143e-11,ATP5C1,ATP5C1,ENSNFUG00015004689,ATP synthase F1 subunit gamma,ENSG00000165629,ATP5F1C,ATP synthase F1 subunit gamma
7.411357567696252e-15,0.7146480213617126,0.389,0.18,5.362117200228238e-11,nasp,nasp,ENSNFUG00015025195,nuclear autoantigenic sperm protein-like,ENSG00000132780,"NASP",nuclear autoantigenic sperm protein
8.166510355580855e-15,-0.40221948804778207,0.325,0.575,5.908470242262749e-11,sumo2b,sumo2b,ENSNFUG00015016539,small ubiquitin-related modifier 2-like,ENSG00000177688,SUMO4,small ubiquitin like modifier 4
8.166510355580855e-15,-0.40221948804778207,0.325,0.575,5.908470242262749e-11,sumo2b,sumo2b,ENSNFUG00015016539,small ubiquitin-related modifier 2-like,ENSG00000188612,SUMO2,small ubiquitin like modifier 2
9.520695895023672e-15,-0.4233781934032508,0.66,0.842,6.888223480049627e-11,Nfu-g-1-010245,NA,NA,NA,NA,NA,NA
1.0224270510790346e-14,-0.2750375529630376,0.023,0.138,7.397259714556816e-11,GLDC,GLDC,ENSNFUG00015024123,glycine decarboxylase,ENSG00000178445,GLDC,glycine decarboxylase
1.0290323834124685e-14,0.44379369218141207,0.988,0.975,7.44504929398921e-11,CNFN,CNFN,ENSNFUG00015000488,cornifelin-like,,NA,NA
1.2380698916190085e-14,-0.35421679740715084,0.094,0.269,8.957435665863526e-11,ENSNFUG00015010694,,ENSNFUG00015010694,NA,,NA,NA
1.6764451509406102e-14,-0.39911932394447813,0.111,0.289,1.2129080667055315e-10,setb,setb,ENSNFUG00015001763,SET nuclear proto-oncogene,ENSG00000119335,SET,SET nuclear proto-oncogene
2.3267711491019055e-14,-0.4625968321367462,0.749,0.901,1.6834189263752287e-10,GPX1A,GPX1A,ENSNFUG00015007049,glutathione peroxidase 1a,ENSG00000224586,GPX5,glutathione peroxidase 5
2.3267711491019055e-14,-0.4625968321367462,0.749,0.901,1.6834189263752287e-10,GPX1A,GPX1A,ENSNFUG00015007049,glutathione peroxidase 1a,ENSG00000211445,GPX3,glutathione peroxidase 3
2.5716501140535635e-14,-0.2688609028656997,0.035,0.163,1.8605888575177532e-10,CRY5,CRY5,ENSNFUG00015002611,cryptochrome-1-like,,NA,NA
2.6166323209184827e-14,-0.3179306989964205,0.082,0.247,1.8931334841845223e-10,NCBP1,NCBP1,ENSNFUG00015003348,nuclear cap binding protein subunit 1,ENSG00000136937,NCBP1,nuclear cap binding protein subunit 1
3.1807152516480046e-14,0.3875258592308226,0.908,0.849,2.3012474845673313e-10,CABZ01073085.1,CABZ01073085.1,ENSNFUG00015012230,chaperonin containing TCP1 subunit 2,ENSG00000166226,CCT2,chaperonin containing TCP1 subunit 2
3.2780939588282564e-14,-0.3971197574707592,0.075,0.232,2.3717009792122434e-10,ash2l,ash2l,ENSNFUG00015007737,"ASH2 like, histone lysine methyltransferase complex subunit",ENSG00000129691,ASH2L,"ASH2 like, histone lysine methyltransferase complex subunit"
3.984030748636615e-14,0.45043451901453047,0.996,0.983,2.882446246638591e-10,Nfu-g-1-011208,NA,NA,NA,NA,NA,NA
4.3971829641178066e-14,0.513387665482165,0.552,0.306,3.181361874539233e-10,RPA2,RPA2,ENSNFUG00015001103,replication protein A2,ENSG00000117748,RPA2,replication protein A2
4.934134833820247e-14,-0.4895727469401576,0.155,0.351,3.5698465522689486e-10,KLF6.1,NA,NA,NA,NA,NA,NA
5.215945948187937e-14,-0.4279615274408739,0.718,0.844,3.7737368935139725e-10,rbm8a,rbm8a,ENSNFUG00015004925,RNA binding motif protein 8A,ENSG00000265241,RBM8A,RNA binding motif protein 8A
5.25230745605159e-14,-0.46542653633499553,0.184,0.39,3.800044444453325e-10,RBM4.2,RBM4.2,ENSNFUG00015005382,RNA-binding protein 4.1-like,,NA,NA
5.4270251519146305e-14,-0.47656400675904154,0.166,0.368,3.926452697410235e-10,APRT,APRT,ENSNFUG00015005182,adenine phosphoribosyltransferase,ENSG00000198931,APRT,adenine phosphoribosyltransferase
5.686792036440938e-14,-0.5007419762352552,0.635,0.795,4.114394038365019e-10,PSMB4,PSMB4,ENSNFUG00015016443,proteasome 20S subunit beta 4,ENSG00000159377,PSMB4,proteasome 20S subunit beta 4
6.042093020587266e-14,0.491526293672093,0.182,0.03,4.3714543003948867e-10,RRP1,RRP1,ENSNFUG00015010586,ribosomal RNA processing 1B,ENSG00000160214,RRP1,ribosomal RNA processing 1
6.042093020587266e-14,0.491526293672093,0.182,0.03,4.3714543003948867e-10,RRP1,RRP1,ENSNFUG00015010586,ribosomal RNA processing 1B,ENSG00000160208,RRP1B,ribosomal RNA processing 1B
6.616277961075398e-14,-0.5378483460442887,0.387,0.612,4.78687710483805e-10,pin1,pin1,ENSNFUG00015001320,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",ENSG00000127445,PIN1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
8.940346961219307e-14,-0.47181176534478464,0.38,0.617,6.468341026442169e-10,smc1al,smc1al,ENSNFUG00015006519,structural maintenance of chromosomes 1A,ENSG00000072501,SMC1A,structural maintenance of chromosomes 1A
1.0047946612221188e-13,-0.4011015744546902,0.378,0.615,7.26968937394203e-10,spi1b,spi1b,ENSNFUG00015017826,transcription factor PU.1-like,ENSG00000066336,SPI1,Spi-1 proto-oncogene
1.1660266485819471e-13,-0.5048144886024515,0.788,0.884,8.436202802490388e-10,Nfu-g-1-020481,NA,NA,NA,NA,NA,NA
1.309582746409607e-13,-0.5281419845247186,0.625,0.8,9.474831170273507e-10,itgb2,itgb2,ENSNFUG00015014913,"integrin, beta 2",ENSG00000160255,ITGB2,integrin subunit beta 2
1.4758364555833405e-13,-0.39700457207803985,0.177,0.378,1.0677676756145468e-9,C15ORF57,C15ORF57,ENSNFUG00015016077,coiled-coil domain containing 32,ENSG00000128891,CCDC32,coiled-coil domain containing 32
1.7936888814940126e-13,-0.47507978406240325,0.332,0.558,1.2977339057609182e-9,psmc4,psmc4,ENSNFUG00015004172,"proteasome 26S subunit, ATPase 4",ENSG00000013275,PSMC4,"proteasome 26S subunit, ATPase 4"
1.8638614609752898e-13,-0.4136014587716099,0.992,1,1.3485037670156222e-9,ENSNFUG00015003153,,ENSNFUG00015003153,NA,ENSG00000152672,CLEC4F,C-type lectin domain family 4 member F
2.172141894313573e-13,-0.26835101313395615,0.995,0.993,1.5715446605358702e-9,TALDO1,TALDO1,ENSNFUG00015011563,transaldolase 1,ENSG00000177156,TALDO1,transaldolase 1
2.2468329346256866e-13,-0.36228119854079,0.041,0.168,1.6255836282016842e-9,pot1,pot1,ENSNFUG00015005521,protection of telomeres 1 homolog,ENSG00000128513,POT1,protection of telomeres 1
3.061480710207083e-13,-0.36154078979970294,0.071,0.217,2.2149812938348245e-9,plin2,plin2,ENSNFUG00015011006,perilipin 2,ENSG00000147872,PLIN2,perilipin 2
3.3332831405315993e-13,-0.40559667716796843,0.441,0.659,2.411630352174612e-9,SAP18,SAP18,ENSNFUG00015001902,Sin3A associated protein 18,ENSG00000150459,SAP18,Sin3A associated protein 18
3.348220994875847e-13,-0.30080394461050924,0.036,0.156,2.4224378897926755e-9,F2R,F2R,ENSNFUG00015014465,coagulation factor II thrombin receptor,ENSG00000181104,F2R,coagulation factor II thrombin receptor
3.497347271790804e-13,0.6065191475760553,0.528,0.356,2.5303307511406466e-9,gtpbp4,gtpbp4,ENSNFUG00015022116,GTP binding protein 4,ENSG00000107937,GTPBP4,GTP binding protein 4
4.741099250173224e-13,-0.36765792068508346,0.115,0.284,3.4301853075003273e-9,ogal,ogal,ENSNFUG00015001227,protein O-GlcNAcase-like,,NA,NA
4.759330301233427e-13,-0.4066063905875552,0.382,0.602,3.443375472942384e-9,COMMD8,COMMD8,ENSNFUG00015017804,COMM domain containing 8,ENSG00000169019,COMMD8,COMM domain containing 8
5.293457701731489e-13,-0.3623433426107541,0.098,0.259,3.829816647202733e-9,ENSNFUG00015013779,,ENSNFUG00015013779,NA,,NA,NA
5.32101153808098e-13,-0.4945043174356193,0.089,0.242,3.849751847801589e-9,LGALS8,LGALS8,ENSNFUG00015003716,ribonucleoside-diphosphate reductase subunit M2-like,ENSG00000116977,LGALS8,galectin 8
5.32101153808098e-13,-0.4945043174356193,0.089,0.242,3.849751847801589e-9,LGALS8,LGALS8,ENSNFUG00015014074,galectin-8-like,ENSG00000116977,LGALS8,galectin 8
5.460899575739974e-13,-0.4101257347878118,0.503,0.741,3.950960843047871e-9,SPCS1,SPCS1,ENSNFUG00015015426,signal peptidase complex subunit 1,ENSG00000114902,SPCS1,signal peptidase complex subunit 1
5.72153900576862e-13,-0.7635372373555074,0.339,0.541,4.139533470673596e-9,hspa5,hspa5,ENSNFUG00015021050,heat shock protein family A (Hsp70) member 5,ENSG00000044574,HSPA5,heat shock protein family A (Hsp70) member 5
5.87562780858774e-13,-0.3661603366044739,0.853,0.921,4.25101671951323e-9,ATP5L,ATP5L,ENSNFUG00015024727,"ATP synthase subunit g, mitochondrial-like",ENSG00000249222,ATP5MGL,ATP synthase membrane subunit g like
5.87562780858774e-13,-0.3661603366044739,0.853,0.921,4.25101671951323e-9,ATP5L,ATP5L,ENSNFUG00015024727,"ATP synthase subunit g, mitochondrial-like",ENSG00000167283,ATP5MG,ATP synthase membrane subunit g
5.9424229361032e-13,-0.35138585334616584,0.157,0.346,4.299342994270665e-9,KHDRBS1A,KHDRBS1A,ENSNFUG00015022945,"KH domain-containing, RNA-binding, signal transduction-associated protein 1-like",ENSG00000121774,KHDRBS1,"KH RNA binding domain containing, signal transduction associated 1"
5.974652917070598e-13,-0.45007120178929927,0.129,0.299,4.322661385500577e-9,polr2a,polr2a,ENSNFUG00015001784,RNA polymerase II subunit A,ENSG00000181222,POLR2A,RNA polymerase II subunit A
5.988275634339755e-13,-0.8059960877663447,0.176,0.368,4.332517421444813e-9,CHAC1,CHAC1,ENSNFUG00015002384,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
5.988275634339755e-13,-0.8059960877663447,0.176,0.368,4.332517421444813e-9,CHAC1,CHAC1,ENSNFUG00015017851,ChaC glutathione specific gamma-glutamylcyclotransferase 1,ENSG00000128965,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
6.18818512825504e-13,-0.37882502599651036,0.08,0.227,4.477151940292522e-9,SCMH1,SCMH1,ENSNFUG00015001356,polycomb protein SCMH1-like,ENSG00000010803,SCMH1,Scm polycomb group protein homolog 1
6.907390696347941e-13,-0.2936442382141637,0.039,0.158,4.997497168807735e-9,WDR70,WDR70,ENSNFUG00015010238,WD repeat domain 70,ENSG00000082068,WDR70,WD repeat domain 70
6.927586540160553e-13,-0.4108573784901396,0.122,0.291,5.01210886180616e-9,atg12,atg12,ENSNFUG00015003512,autophagy related 12,ENSG00000145782,ATG12,autophagy related 12
7.075355607775169e-13,0.39468944934010297,0.979,0.963,5.119019782225335e-9,ENSNFUG00015020842,,ENSNFUG00015020842,NA,,NA,NA
7.274770250505518e-13,-0.3049523362194022,0.916,0.968,5.263296276240742e-9,ATP5O,ATP5O,ENSNFUG00015011610,ATP synthase peripheral stalk subunit OSCP,ENSG00000249209,,novel protein similar to ATP synthase delta (OSCP) subunit domain
7.274770250505518e-13,-0.3049523362194022,0.916,0.968,5.263296276240742e-9,ATP5O,ATP5O,ENSNFUG00015011610,ATP synthase peripheral stalk subunit OSCP,ENSG00000241837,ATP5PO,ATP synthase peripheral stalk subunit OSCP
7.702664763933077e-13,-0.44168827514653664,0.225,0.427,5.5728779567055815e-9,PTGES3A,PTGES3A,ENSNFUG00015004816,prostaglandin E synthase 3-like,ENSG00000110958,PTGES3,prostaglandin E synthase 3
9.680247919477769e-13,0.6616150090661508,0.4,0.22,7.003659369742166e-9,nop58,nop58,ENSNFUG00015009049,NOP58 ribonucleoprotein,ENSG00000055044,NOP58,NOP58 ribonucleoprotein
1.1097075870796222e-12,-0.29357620936507056,0.049,0.178,8.028734392521066e-9,GMPPB,GMPPB,ENSNFUG00015006835,GDP-mannose pyrophosphorylase B,ENSG00000173540,GMPPB,GDP-mannose pyrophosphorylase B
1.116333777820943e-12,-0.34119245224990224,0.158,0.351,8.076674882534524e-9,NDUFAF8,NDUFAF8,ENSNFUG00015015827,"NADH:ubiquinone oxidoreductase complex assembly factor 8",ENSG00000224877,NDUFAF8,"NADH:ubiquinone oxidoreductase complex assembly factor 8"
1.1185535070829514e-12,-0.41223676985395624,0.149,0.331,8.092734623745154e-9,chd1,chd1,ENSNFUG00015002385,chromodomain helicase DNA binding protein 1,ENSG00000153922,CHD1,chromodomain helicase DNA binding protein 1
1.2945075925246565e-12,-0.49898106915271545,0.364,0.58,9.36576243191589e-9,FAM26E,FAM26E,ENSNFUG00015005362,protein FAM26E-like,ENSG00000178033,CALHM5,calcium homeostasis modulator family member 5
1.3250196111260889e-12,0.3306050034839871,0.115,0,9.586516886497253e-9,PPRC1.1,NA,NA,NA,NA,NA,NA
1.334481163113501e-12,-0.28529690909697547,0.052,0.183,9.65497121512618e-9,ZNF672,ZNF672,ENSNFUG00015003240,zinc finger protein 135-like,,NA,NA
1.5036295365552604e-12,-0.45433446810907896,0.239,0.437,1.0878759696977309e-8,tra2b,tra2b,ENSNFUG00015024781,transformer 2 beta homolog,ENSG00000136527,TRA2B,transformer 2 beta homolog
1.5036295365552604e-12,-0.45433446810907896,0.239,0.437,1.0878759696977309e-8,tra2b,tra2b,ENSNFUG00015025384,transformer 2 beta homolog,ENSG00000136527,TRA2B,transformer 2 beta homolog
1.699210820239312e-12,-0.4078327544431064,0.292,0.504,1.2293790284431424e-8,SEC11A,SEC11A,ENSNFUG00015002597,"SEC11 homolog A, signal peptidase complex subunit",ENSG00000140612,SEC11A,"SEC11 homolog A, signal peptidase complex subunit"
1.7575068149191968e-12,-0.38021770183733455,0.162,0.346,1.2715561805940388e-8,RNF121,RNF121,ENSNFUG00015022747,ring finger protein 121,ENSG00000137522,RNF121,ring finger protein 121
1.8624781631496507e-12,-0.3371518792000612,0.089,0.242,1.3475029510387724e-8,ERG28,ERG28,ENSNFUG00015012618,ergosterol biosynthesis 28 homolog,ENSG00000133935,ERG28,ergosterol biosynthesis 28 homolog
1.8713972337477422e-12,-0.4604690119384821,0.221,0.42,1.3539558986164915e-8,fam32a,fam32a,ENSNFUG00015024832,family with sequence similarity 32 member A,ENSG00000105058,FAM32A,family with sequence similarity 32 member A
2.1843861428363666e-12,-0.48235681012669485,0.856,0.933,1.5804033743421112e-8,cybb,cybb,ENSNFUG00015005643,"cytochrome b-245, beta polypeptide (chronic granulomatous disease)",ENSG00000165168,CYBB,cytochrome b-245 beta chain
2.197496547093805e-12,-0.3946478606141638,0.298,0.519,1.589888751822368e-8,ENSNFUG00015015845,,ENSNFUG00015015845,uncharacterized LOC107379850,,NA,NA
2.522649184736518e-12,-0.38861649336182347,0.505,0.719,1.8251366851568706e-8,RNPS1,RNPS1,ENSNFUG00015003768,RNA binding protein with serine rich domain 1,ENSG00000205937,RNPS1,RNA binding protein with serine rich domain 1
2.7172372375684664e-12,-0.3900038757432524,0.083,0.232,1.9659211413807853e-8,ENSNFUG00015001550,,ENSNFUG00015001550,NA,ENSG00000011523,CEP68,centrosomal protein 68
2.749489465917502e-12,-0.40499693541725534,0.308,0.519,1.9892556285913125e-8,ppp6c,ppp6c,ENSNFUG00015001829,"protein phosphatase 6, catalytic subunit",ENSG00000119414,PPP6C,protein phosphatase 6 catalytic subunit
2.749489465917502e-12,-0.40499693541725534,0.308,0.519,1.9892556285913125e-8,ppp6c,ppp6c,ENSNFUG00015012172,protein phosphatase 6 catalytic subunit,ENSG00000119414,PPP6C,protein phosphatase 6 catalytic subunit
2.797586836870416e-12,0.6293640801255467,0.387,0.205,2.024054076475746e-8,TMEM179B,TMEM179B,ENSNFUG00015011900,transmembrane protein 179B,ENSG00000185475,TMEM179B,transmembrane protein 179B
